Density,Energy,s,T,p,c2,dpdrho_e,dpde_rho,cp
396.6364086060496,436789.2976588629,947.8028976437686,560.8093123686637,4767271.276932015,31675.341784938482,30766.99378679772,29.975577015322774,2788.412841665974
396.6364086060496,437792.6421404683,949.5912632810043,561.2705325512429,4797353.374609749,31884.29985296745,30969.84004082083,29.988039102660135,2785.578282413957
396.6364086060496,438795.98662207363,951.3781601546294,561.7316206280742,4827447.880269775,32093.207512326826,31172.634603891882,30.000310553469284,2782.793896763003
396.6364086060496,439799.33110367897,953.1635910953318,562.1925763621116,4857554.603518558,32302.064090959615,31375.376892659897,30.01239312036914,2780.0585955491842
396.6364086060496,440802.6755852842,954.9475589265229,562.6533995206214,4887673.355713229,32510.868923103488,31578.06632902741,30.024288540292318,2777.3713215760054
396.6364086060496,441806.0200668895,956.7300664644027,563.1140898751348,4917803.949945513,32719.621349238972,31780.702340109347,30.03599853458591,2774.73104843227
396.6364086060496,442809.364548495,958.5111165179031,563.5746472014177,4947946.20102705,32928.32071604632,31983.284358200202,30.04752480911398,2772.1367793619634
396.6364086060496,443812.7090301003,960.290711888801,564.0350712794167,4978099.925472621,33136.966376353084,32185.8118207324,30.058869054357995,2769.5875461841233
396.6364086060496,444816.0535117058,962.0688553716078,564.495361893237,5008264.941486027,33345.55768909398,32388.284170246196,30.070032945521827,2767.082408259414
396.6364086060496,445819.397993311,963.8455497536991,564.9555188310878,5038441.068944011,33554.09401926276,32590.70085435224,30.08101814263268,2764.620451501749
396.6364086060496,446822.74247491633,965.6207978152325,565.4155418852503,5068628.129381409,33762.574737871124,32793.06132570047,30.091826290646317,2762.20078743217
396.6364086060496,447826.08695652167,967.3946023292218,565.8754308520391,5098825.945975971,33970.99922190355,32995.36504194541,30.10245901955011,2759.8225522732396
396.6364086060496,448829.43143812707,969.1669660615232,566.3351855317607,5129034.343533186,34179.36685427711,33197.61146571608,30.1129179444672,2757.4849060817096
396.6364086060496,449832.7759197324,970.9378917708535,566.7948057286793,5159253.148472084,34387.67702380377,33399.80006458818,30.123204665762124,2755.187031917636
396.6364086060496,450836.12040133774,972.707382208815,567.2542912509736,5189482.188809821,34595.929125146184,33601.93031105019,30.133320769144973,2752.9281350483643
396.6364086060496,451839.46488294314,974.475440119861,567.7136419107023,5219721.294147253,34804.12255878166,33804.00168247714,30.143267825777162,2750.707442185343
396.6364086060496,452842.8093645485,976.242068241376,568.1728575237646,5249970.2956543835,35012.256730962035,34006.0136611004,30.153047392376255,2748.5242007525717
396.6364086060496,453846.1538461539,978.0072693036968,568.6319379098636,5280229.026082666,35220.33105386794,34207.965734165795,30.162661011345815,2746.3776781815973
396.6364086060496,454849.4983277592,979.7710460298806,569.0908828924696,5310497.319626333,35428.34494469429,34409.857393056445,30.172110210772072,2744.267161253187
396.6364086060496,455852.84280936455,981.5334011361978,569.5496922987815,5340775.012131468,35636.297827188755,34611.68813479141,30.18139650472581,2742.1919554246574
396.6364086060496,456856.1872909699,983.2943373317441,570.0083659596918,5371061.940896055,35844.189130305625,34813.457460730264,30.19052139320549,2740.1513842319932
396.6364086060496,457859.5317725752,985.0538573185668,570.466903709749,5401357.944718086,36052.01828861429,35015.16487697742,30.199486362298543,2738.1447886868414
396.6364086060496,458862.87625418056,986.8119637916998,570.9253053871209,5431662.863881571,36259.78474226001,35216.809894352264,30.20829288428742,2736.171526704792
396.6364086060496,459866.2207357859,988.5686594392017,571.383570833561,5461976.540142904,36467.48793693525,35418.392028369875,30.216942417756034,2734.2309725559235
396.6364086060496,460869.56521739124,990.3239469421111,571.8416998943709,5492298.816717257,36675.12732384743,35619.91079921808,30.22543640769698,2732.32251633683
396.6364086060496,461872.9096989966,992.0778289744911,572.2996924183601,5522629.538264683,36882.702359684525,35821.365731732214,30.233776285617175,2730.4455634632604
396.6364086060496,462876.2541806019,993.8303082033729,572.7575482578239,5552968.5508326,37090.212506277254,36022.75635507634,30.241963469608702,2728.599534186904
396.6364086060496,463879.59866220737,995.581387289004,573.2152672684931,5583315.701969355,37297.6572314551,36224.08220358008,30.249999364559415,2726.783863112484
396.6364086060496,464882.9431438127,997.3310688845518,573.6728493095085,5613670.840561848,37505.03600797529,36425.34281570971,30.257885362136847,2724.9979987624897
396.6364086060496,465886.28762541804,999.0793556363046,574.1302942433825,5644033.816904051,37712.348314063114,36626.53773459915,30.265622840962145,2723.2414031340495
396.6364086060496,466889.6321070234,1000.8262501836176,574.5876019359666,5674404.482666561,37919.59363326295,36827.66650791381,30.273213166702124,2721.5135512827815
396.6364086060496,467892.9765886287,1002.5717551589943,575.0447722564189,5704782.690884063,38126.7714544107,37028.72868783157,30.280657692174834,2719.8139309204475
396.6364086060496,468896.3210702341,1004.3158731880233,575.5018050771638,5735168.295941921,38333.88127160445,37229.723831022224,30.28795775745643,2718.142042027464
396.6364086060496,469899.66555183945,1006.0586068894567,575.9587002738664,5765561.153563795,38540.92258417725,37430.65149862879,30.295114689986576,2716.497396479752
396.6364086060496,470903.0100334448,1007.799958875148,576.4154577253944,5795961.120798909,38747.89489667047,37631.51125624937,30.302129804674777,2714.879517689196
396.6364086060496,471906.35451505013,1009.53993175017,576.8720773137842,5826368.056009627,38954.797718807306,37832.30267391905,30.309004404004874,2713.287940257285
396.6364086060496,472909.6989966555,1011.2785281127447,577.3285589242114,5856781.818858902,39161.630565465515,38033.02532609099,30.315739778141584,2711.722209641209
396.6364086060496,473913.0434782609,1013.0157505542852,577.7849024449556,5887202.270297969,39368.392956652184,38233.67879161939,30.322337205034785,2710.1818818320016
396.6364086060496,474916.38795986626,1014.7516016594072,578.2411077673704,5917629.272554299,39575.08441747829,38434.262653742335,30.328797950524642,2708.666523044174
396.6364086060496,475919.7324414716,1016.486084005971,578.6971747858473,5948062.689119318,39781.70447813303,38634.77650006401,30.335123268445976,2707.1757094164236
