Density,Energy,s,dsdrho_e,dsde_rho,d2sdrho2,d2sdedrho,d2sde2,T,p,c2,dTdrho_e,dTde_rho,dpdrho_e,dpde_rho,dhdrho_e,dhde_rho,dhdrho_p,dhdp_rho,dsdp_rho,dsdrho_p,cp
583.8151007529729,777634.8245591484,1452.5231631182119,-0.253134299045314,0.0013725806609460993,-0.0012144032730167333,-2.0241219068307273e-07,-7.688407928042686e-10,728.5546332196718,62858464.448412664,541930.9728201532,0.10743874188104079,0.0004080944295249925,526167.890524778,85.47281817254182,716.8355945731722,1.1464039180595083,-6340.389663134436,0.013412497008643047,1.6058680295006835e-05,-8.70269623448088,2636.5808003059583
24.86177577708451,408293.05537580414,979.8792053281345,-1.8019582103909195,0.0019791854512061615,0.08214421031376977,-6.512491510925393e-07,-1.962385933916207e-09,505.258362419033,562759.0861904692,20495.416759382922,0.16625479911812796,0.0005009696806332106,19802.223899667817,0.76137016658699,-113.96171494344921,1.0306241265070357,-26919.122470030783,1.3536439589260978,0.002599504863814533,-53.27793555192179,2092.707463354312
59.58878162071186,399898.9243661083,927.1448778446061,-0.6208658193711141,0.0019734518892937773,0.013719094175183372,-6.164165771337421e-07,-1.9173314962003364e-09,506.7263131293571,1117121.005314141,13848.974024909223,0.15827824391228448,0.0004923161924479827,13158.574478399321,2.1944681876795893,-93.78603157869075,1.0368268678767016,-6310.85659052228,0.4724729543575808,0.0008992848018364246,-12.45417186162828,2258.902188580813
212.00860310433987,727270.0378523275,1438.9185137893746,-0.17814036138110578,0.0014871562008860904,0.0008936061970090886,-1.9172118493837296e-07,-9.373437698351514e-10,672.4243219402044,5384094.969859671,25577.744387051847,0.08668759052138902,0.00042382417427350947,24477.137495860854,9.188116327388663,-4.332401158744967,1.0433384126533145,-2783.785432799505,0.11355302604770566,0.00016185648373356548,-4.139923768324153,2670.6056801208542
623.0336169330883,534205.0221428414,1084.0727783595198,-0.24610022241390075,0.0015865121528376286,-0.001554002368435467,-3.099955481346464e-07,-1.101757786980353e-09,630.3134824472693,60213179.99889777,603524.0693606053,0.12315970800376005,0.0004377229549000856,585272.3652438348,117.66161812951357,784.2710212319612,1.188852759998262,-5129.319815203363,0.010103998048791554,1.3483684637851135e-05,-8.137728222610995,2497.038108978635
386.30959771924256,429278.38318941864,934.9001689773594,-0.051343863847977796,0.0017972460243093232,-2.6077537590255533e-05,-2.9317291881624036e-07,-1.4863535931169127e-09,556.4068505224806,4263360.065804864,25729.239943690045,0.09076298860069261,0.00046015810318833495,24933.05866480266,27.869613442936025,35.97357194940936,1.0721432074364117,-923.2004597541885,0.038469970515797106,6.44876552733408e-05,-1.6592183559337543,2876.8262926356333
350.5017219163389,399898.92498877895,882.9862121873578,-0.044166692709136555,0.0018527265343526657,9.677815019849921e-05,-2.900791250052036e-07,-1.5815592698625752e-09,539.7450629967879,2928625.7486845828,11270.497362074933,0.08450722364954479,0.00046074733206289786,10752.36940821037,21.73469076882341,6.838325789292722,1.0620102253706225,-518.5487790901317,0.048862449282875794,8.524282926584106e-05,-0.9607290823764658,3615.3666002638483
574.0287095231361,723072.9722934262,1378.7655485365958,-0.23005934203780523,0.00141835832412724,-0.0011414240078246487,-2.211830579522543e-07,-8.347210902761766e-10,705.0404562720996,53446729.99457504,473159.76526487386,0.10994612676191834,0.00041492486654272625,459723.23885753425,82.83866635623814,638.6703656113222,1.1443110161250554,-5711.822583310368,0.013813730549500611,1.7121935764003652e-05,-8.101411106976217,2604.8912005074985
56.48778632131135,777634.8245604701,1568.7362141195558,-0.8062376582616531,0.0014723533754345966,0.015653123126861877,-2.265651362319225e-07,-9.263466691389047e-10,679.1847777065262,1747270.4597494365,29080.063252934116,0.104512676274,0.0004273162727477553,28209.227040595568,1.5903234282703629,-48.198037014819704,1.0281534032724233,-18285.62840488467,0.6465058522030603,0.0009258200874497142,-26.922906703874677,2446.158655748823
37.85374243061436,534205.022142666,1195.8894476418639,-1.168754177467847,0.0017599360531679027,0.03518178188129144,-4.1955083859763785e-07,-1.4541732872173552e-09,568.2024629247124,951576.9935957569,22608.018892609853,0.13545368275409903,0.00046948571900038154,21859.029581491723,1.127844774792638,-86.6288046539239,1.0297948023728425,-20045.32839793179,0.9130643022770376,0.0015604417314354975,-35.27849614511056,2236.2630413922734
